TITLE ID,TITLE KEY,NAME,REGION,TYPE
000500001012d800,93c6c4ca222cfc33839e1f58c048f58a,Kung Fu Rabbit,USA,Base
000500001012e300,ddf96394df830ffaaf4750cc7af8af38,Galaga,USA,Base
0005000010131100,4740a4b8410a9c01f5bea14955d2d226,"Wii U Panorama View
                  Bird's-Eye View",USA,Base
0005000010131200,9e5e296720aa6de0f2397550c170ffa8,"Wii U Panorama View
                  Carnival in Rio",USA,Base
0005000010137600,592202bd3bb8ea08b5410f5416f7f255,Harvest Moon,USA,Base
0005000010147f00,0dbe64adeb282d124b234514cd33b18f,Spin the Bottle: Bumpie's Party,USA,Base
000500001014df00,c2053650720da8a7b06a4275a397b91a,Spot The Differences: Party!,USA,Base
0005000010207300,dc5a7e62ee881de336abebfa633f45f8,Koi DX,EUR,Base
0005000010153200,0a97154c30b764c26668539192fd1d73,Dr. MARIO,EUR,Base
0005000010199f00,6f6941a8ffa684ec01856f2b496af1d1,Maze,USA,Base
000500001016a100,20bb0b8f339a04df603311aa1274d2a9,Wario Land 4,EUR,Base
000500001017ba00,3e35ce53902524df4fb361e20bbaea18,NAMCO MUSEUM,EUR,Base
00050000101bff00,64cc24b4c27c23dc7dec262b5764eb4a,Super Mario Galaxy,EUR,Base
0005000010185900,c73b48c080bdd42c99c76abf15826788,GolT Stadium,EUR,Base
0005000010187000,92df3a08fa11430d4684684fc8863a6c,"Pier Solar
                  and the Great Architects",EUR,Base
00050000101ca800,f1d19c29dea7885e082f5f962b3dd682,Mutant Mudds Super Challenge,EUR,Base
000500001016d100,f93f3ac133652c7a20a0b14fe329a5b0,"KLONOA:
                  Empire of Dreams",USA,Base
0005000010184300,c77b83b2702412d9a3741f7b78aa0413,"KLONOA 2
                  Dream Champ Tournament",USA,Base
0005000010201b00,1d875c00ba65ef249713c0648d98ee0e,"Star Fox Zero:
                  The Battle Begins + Training",USA,Base
00050000101d1000,8ded1c6d75898d165fa0bdf2f98a9cc2,"Barbie and Her Sisters
                  Puppy Rescue",USA,Base
00050000101d2000,88d1b9df39652639b487812c998d2d1b,Animal Crossing: Wild World,USA,Base
000500001016df00,4053673a54150c17f20915829fbfd929,"Batman™: Arkham Origins
                  Blackgate - Deluxe Edition",USA,Base
0005000010188800,83cc63361718fad3fe9600ae60592fde,"MEGA MAN
                  BATTLE NETWORK 3 BLUE",USA,Base
0005000010214b00,ce9751b943a314bb06c7f2767f512ce4,Annihilation,EUR,Base
00050000101e1e00,6d231e421f67497b8dc97f9cbc4b1335,PSIBO,USA,Base
00050000101da300,64879238a827c7e68c6515ab4943045b,Mario Slam Basketball,EUR,Base
00050000101d2400,d0bbb3ecebe465c923e42ebd05fba4ca,Mario Party DS,EUR,Base
00050000101c8500,5b2aee58baf6da62b9f1e7622c7f5d91,"Mario vs. Donkey Kong 2:
                  March of the Minis",EUR,Base
0005000010211300,a71e5ae2d9bcbc03c0441b073f86c15c,JUST DANCE® 2018,USA,Base
0005000010192200,,KAMEN RIDER SUMMON RIDE!,JPN,Base
0005000010210c00,79566ead248e01189d9763e538549876,JUST DANCE® 2018,EUR,Base
0005000010170600,,"KAMEN RIDER BATTRIDE WAR Ⅱ
                  PREMIUM TV&MOVIE SOUND ED.",JPN,Base
000500001014fd00,7891ba35a6107fa5626006de64c3712f,Cubemen 2,USA,Base
00050000101f6800,2cd1e332796f9bf2653c895e1c813f1c,Völgarr the Viking,USA,Base
0005000010167b00,9d878d9f8764632164ddef2050f07e73,LORDS OF THUNDER,USA,Base
0005000010200b00,82f6ae6ea45399363a3a43adeb6c282f,TETRAMINOS,EUR,Base
00050000101f7800,478f71b90a7251ffb127a5d8e2fb0e88,Ziggurat,EUR,Base
000500001020ef00,71d1d4479e1d50658cbd8ca3cc657e15,Preston Sterling,EUR,Base
00050000101dff00,83a119d29b53c29066b03acc03cdeabc,Petitcom BIG,JPN,Base
000500001015e300,570ae87ca1ae137a3dcd7945e8fce38f,ゼルダの伝説 ふしぎのぼうし,JPN,Base
0005000010162700,,NES REMIX PACK,JPN,Base
00050000101bd200,b60ed3746b48e7be1c608add4bf24e46,Super Paper Mario,EUR,Base
00050000101ea100,c74ffed2262b55bccd7fc9fb9a6b0de4,LEGO® MARVEL's Avengers,JPN,Base
0005000010109100,acea1ca73d8b4bc84699f656d8adc28e,スーパーマリオRPG,JPN,Base
0005000010109f00,3dfb1a2147173e353f52939be78793aa,ファイアーエムブレム　聖戦の系譜,JPN,Base
000500001010a400,794b95a1f0c9573bfa3638b15ff45033,ファイアーエムブレム　紋章の謎,JPN,Base
0005000010130c00,abdc04cee3d51d54d4c489beb9d6e464,ロックマンX,JPN,Base
000500001014a000,b930abeb492ea9c342759cc41c899f4f,PINBALL,EUR,Base
0005000010210700,4c835d7d441eab0c3fd550dc5a0c96ba,The Stonecutter,EUR,Base
0005000010135c00,6ce8cdded3e06b6d1a92951a4e8cc0d8,スーパーファミコンウォーズ,JPN,Base
00050000101b5e00,72f64dbb10b891eb485ec044dece4062,SPLASHY DUCK,EUR,Base
0005000010183a00,4eafc0ad8543b4d2347a2e793e8f3ad7,MARIOKART 8 Campaign Soft,JPN,Base
000500001019d700,33c96a9fd297745d0f93c8398ff471c6,Xenoblade Chronicles,JPN,Base
00050000101c2100,a2efed9ffb7e3b4f8728060cf760b12f,"LOST REAVERS
                  BETA TEST VERSION",JPN,Base
000500001014ef00,787ad037cfc76451d070d20b7aa8fb47,Knytt Underground,USA,Base
0005000010137800,929547b04f2d9fb5b11f33d50330f5bd,Harvest Moon,EUR,Base
0005000010211b00,39f00a2d3c0c0a0317841b93bc9ac00e,SPHERE SLICE,EUR,Base
0005000010181b00,a0f49299d392498015bf00f2f945d664,"Zombie Brigade:
                  No Brain No Gain",EUR,Base
0005000010211e00,83969859ea7da862355f1ac70f418681,A Drawing's Journey,EUR,Base
0005000010154d00,5b36dc668e72e50c0201a729fe589347,"The Mysterious Cities of Gold:
                  Secret Paths",EUR,Base
00050000101f8d00,f9c434e701af4b50ca39fa49785dddcd,TAP TAP ARCADE 2,EUR,Base
0005000010211a00,3aa329968330186401f4a232d2eeba73,PINBALL,EUR,Base
00050000101e8a00,71b27db79581d3aa8283651dee65ca91,Ascent of Kings,EUR,Base
0005000010211900,71f2f35ef8ede8449a9b1f9105a39b4d,FIFTEEN,EUR,Base
0005000010189b00,9b5ddd20c773054f70aa2f00d04abeec,Midtown Crazy Race,EUR,Base
00050000101faf00,586d8a506648319d461e07324c15d278,Midnight 2,EUR,Base
00050000101f8400,cfc151c6c9f9d08245e138cefdfb7ffe,JACKPOT 777,EUR,Base
0005000010212800,43fdc692131c57a1fcfc39847fa2fc93,BOX UP,EUR,Base
0005000010211100,f6de5468f3e141a3a19bdcfaef37ae1b,ORBIT,EUR,Base
0005000010195c00,127e0f634ac3da14e18eae5be5371cda,Cosmophony,EUR,Base
00050000101e8800,63b48d2d4199fdd14638ab3e75648bed,COLOR BOMBS,EUR,Base
000500001020d400,244b19edd774de2bfd88084f06e062cd,Candy Hoarder,EUR,Base
0005000010212a00,73ce91c329513222e8cea13e5822642d,GALAXY BLASTER,EUR,Base
0005000010134d00,84c1ffc84d6562c493c1e83d120ff802,ファイアーエムブレム  トラキア776,JPN,Base
0005000010143700,6e419a8f250866fb48ad9337eaedd072,聖剣伝説2,JPN,Base
000500001019a600,f07ce2ae3ff87f39202f3a0791d14dce,"BADLAND
                  Game of the year edition",USA,Base
0005000010210300,cb21b3b70a246425119283bbecf32cd8,"Citadale
                  The Legends Trilogy",EUR,Base
0005000010135700,1d62aa7dee6092a5c8cddd7512ef5b10,SONIC LOST WORLD,JPN,Base
000500001017db00,dbdab75f50d61822ab38226aad28caf1,Dolphin Up,USA,Base
00050000101d7300,dfd329a603e425ecd06d085564dff0fa,Molly Maggot,USA,Base
0005000010216d00,06fa010c519e87e9de0d0a7faee5befa,Shadow Archery,USA,Base
0005000010118000,2c2f98e7eef1a6660977561b5cb79fba,"SIMPLE Series for Wii U Vol.1
                  THE FamilyParty",JPN,Base
0005000010172900,4b3141f3412150df75502b813e7f3b06,Aqua Moto Racing Utopia,EUR,Base
00050000101c8a00,db83b385196705ba8944f42de7c70ce3,Aperion Cyberstorm,EUR,Base
00050000101eb700,2e8f8ddfcba38ce5226b57ff9f1d6e8d,Color Symphony 2,EUR,Base
0005000010208500,2c1a8bd6e4637472fd1f9eb80e96fa6e,"Octocopter
                  Super Sub Squid Escape",EUR,Base
0005000010208e00,29497ae24a1a82e9ce7fed673d4713cb,A.C.E.,EUR,Base
000500001020dc00,ea33b0db8497348b9371edaad7d2c43a,WinKings,EUR,Base
00050000101e6d00,a4e4c70c615de6d24eb9d07f0a97ead4,Picross 3D,USA,Base
000500001016f800,29f0613959cd6dbfa3a7a778abeb0a42,Mario Golf: Advance Tour,USA,Base
000500001017ae00,78ebcfda11b3f77e6dcbfbbfe4ee462a,GEOM,USA,Base
00050000101bc700,d8ed3624cea22db67b829de3e8c84271,Blocky Bot,USA,Base
00050000101d1200,f9000d859f1247d1e5d080def9c8dcef,Animal Gods,USA,Base
000500001020cb00,7bf3e80b474b1c3d5373b99419de4342,Toon War,USA,Base
00050000101f8100,219511eba4641a3d1c69863ae4e61792,Gravity+,EUR,Base
0005000010216800,e7e03c324e714b3d5a146c23bc6b3929,Masked Forces,EUR,Base
000500001017da00,7b849ba9fa1ce22e10c639923578913f,Costume Quest 2,USA,Base
00050000101d9300,a6168843b2eed17d5d2e2c8cb2103ad4,Shovel Knight,JPN,Base
0005000010213d00,a96ef890f9fb11b98a74f0403bdff4f4,Draw a Stickman: EPIC 2,USA,Base
00050000101cdf00,77cdb8c78a05202278c106815d3b65ee,LEGO® Jurassic World™,JPN,Base
000500001010b800,,"Wii カラオケ U
                  トライアルディスク",JPN,Base
0005000010143c00,0b74ebc1a8a0f9f24b398c81157b5a2d,ファイナルファンタジーⅥ,JPN,Base
0005000010213b00,5f671d99ff40f0c72d195363400f4877,Cubeshift,USA,Base
0005000010153f00,ca2e4aa608fd253fd4fda5fcfa915ce7,ファイナルファンタジーV,JPN,Base
0005000010156600,fd7c848a7f009c301e60ae5cb9ebc303,"F-ZERO
                  FOR GAMEBOY ADVANCE",JPN,Base
000500001015d700,7515bf643f4b14e884a2ea55c957c100,黄金の太陽 開かれし封印,JPN,Base
000500001015e000,3ef0f5d100f9ee26bab059c43b6389d7,"ゲームボーイウォーズアドバンス
                  1+2",JPN,Base
0005000010173a00,1d75ea07dc39f8868d5b1efa2a31dec0,ファイアーエムブレム 烈火の剣,JPN,Base
00050000101acd00,5714c5a7697b81de5ba5d952dcf795a5,ファイアーエムブレム 封印の剣,JPN,Base
00050000101b2f00,e24086f9cb05c4d5f8a5424c4795b466,"任天堂ゲームセミナー2014
                  ドキドキ手紙リレー",JPN,Base
00050000101c3f00,260c48e5d606211c3882108073d2a23a,MOTHER3,JPN,Base
0005000010157300,4c09ced6643b0022119941edcc9ef8f5,マリオ&ルイージRPG,JPN,Base
0005000010173500,c0448c38034260af66b18cf5e68253a7,スーパーマリオアドバンス,JPN,Base
0005000010159600,7f789eaababafdbeb9324a5af08b7d7b,Pop'n TwinBee,EUR,Base
00050000101d8000,aaaf9fc72d5f724d44a1e641dd68faa6,Q.U.B.E: Director's Cut,USA,Base
00050000101c2b00,7902730d824bf06f415bbff4fbb267c4,"Pac-Man 2:
                  The New Adventures",EUR,Base
0005000010190000,88120bc1c451aba370f62aae8d91ded1,"Harvest Moon:
                  Friends of Mineral Town",USA,Base
00050000101abe00,541feb787127b15b56a331e94fbf74bc,Wario: Master of Disguise,USA,Base
000500001015fe00,247c94c76f7ebcd93e58ccc6bb744746,マーヴェラス ～もうひとつの宝島～,JPN,Base
000500001018fb00,34fb1437a2f677589361be0143ed6b5b,ALPHADIA GENESIS,USA,Base
0005000010195e00,44f51d42a0817e73fe4a6ae38303a2f9,Rock Zombie,USA,Base
0005000010161500,338180688df8c6d5c82290eb2a6c0d27,"Pop'n TwinBee
                  RAINBOW BELL ADVENTURES",EUR,Base
000500001016de00,40c3caffd44bd0138621ea2ca0c6a27a,Super Toy Cars,USA,Base
00050000101ddf00,99763c6f76009845721b3b5c1b9ac920,Hive Jump,USA,Base
0005000010212600,0be9b9d331adcea489d665afe02a6c1a,Earthlock: Festival of Magic,USA,Base
00050000101bc800,1145b6bf74d397c6f3e5698e455c494d,Paranautical Activity,USA,Base
00050000101b1a00,6a8b8eb9f7c65a484916d9aa2afda96a,Mario Sports Mix,USA,Base
00050000101b1800,455fbe7ec965a90b59407a0cc2b21e57,Kirby's Epic Yarn,EUR,Base
0005000010192800,bda1f5cdc4b45bef94ea5a9e619d30be,"MEGA MAN BATTLE NETWORK 4
                  BLUE MOON",USA,Base
000500001020e100,59cf9d35107feb37529473defd593496,BRICK RACE,EUR,Base
000500001012e800,823efb1074648e1d45a6edffdeca4cf5,MEGA MAN 4,EUR,Base
0005000010209900,74dd936a7f79ed67779be43a58b6617f,Cars 3: Driven to Win,USA,Base
00050000101a4e00,47b615eb58df2b417db6909a72356558,"Cube Life:
                  Pixel Action Heroes",EUR,Base
00050000101e7e00,fd239f4616293fc18221a65a08b61848,TOUCH SELECTIONS,EUR,Base
00050000101f4f00,53637a295cc5360d467784ccad50b4e0,Dracula's Legacy,EUR,Base
0005000010201100,9ab2c1d38135815c086f78934bf61045,SHOOT THE BALL,EUR,Base
0005000010201800,5004824c1e37101f204d77b0c45077e1,SHOOTY SPACE,EUR,Base
0005000010202b00,d427e147c4cfaa9b0bb04ee46e2b989b,Laser Blaster,EUR,Base
000500001020c100,5a881e14bebaeb5f5514083f3d206357,I C REDD,EUR,Base
000500001020c600,73c6d5bf701dcb3d5fd5a2379bc8f40f,Six Sides of the World,EUR,Base
000500001020e200,1c864cf24748ccb51b2764c26b34fba7,COLOR CUBES,EUR,Base
000500001019ea00,dd316ebe8f6cac479174995def24a31b,Zombeer,USA,Base
000500001020eb00,26a136905188cca392f0a7b53abeb1e6,Double Breakout II,EUR,Base
000500001020f100,f59fc190326d4e625a09215427c36ddb,"Cubit
                  The Robot HD",EUR,Base
000500001020f500,ac9ff5577aa288a299876c54750c16c0,Absolutely Unstoppable MineRun,EUR,Base
000500001020fb00,bb53010f61c13cd316a050cd0a4ab226,Triple Breakout,EUR,Base
0005000010212500,a874af79e09a4917a3e5606168928ac7,"Armored ACORNs
                  Action Squirrel Squad",EUR,Base
0005000010170900,a8e7f98bd6fdc6c821924ecfab6f1729,Castlevania,EUR,Base
0005000010199600,3ed8a9e0032bc5b0b3b31891a7496ea5,マリオストーリー,JPN,Base
00050000101bd000,50203d080c0e29f2e3b9170ed6480146,Super Paper Mario,JPN,Base
0005000010133300,e0e852001a5ceecfd3245e7f3014ecd2,MOTHER2 ギーグの逆襲,JPN,Base
00050000101c6c00,36978635215603832198541e6a7159f2,Typoman,USA,Base
00050000101f9d00,922605d88db38fc591d45b13f248e621,The Girl and the Robot,USA,Base
0005000010175400,a4f74857a1132bc0f82823d49742e4e4,Paper Monsters Recut,USA,Base
0005000010211400,d104fc329296ff9f9ccf5cbb9c2a770c,Daikon Set,USA,Base
000500001016b200,024eb440f5e3304bd824099916139963,Master Reboot,USA,Base
00050000101b2900,e878b9c402e04adc847be10344aac86d,"Dragon Fantasy
                  The Black Tome of Ice",USA,Base
000500001019ad00,bf0455e4667f11fa45e7cd659fda9b51,Elliot Quest,USA,Base
00050000101da500,a4a26f64fd659bbafe2a9d3cdbab42dc,Advance Wars: Dual Strike,USA,Base
0005000010132800,4d39ffe7db4ad22a4c5d1611c9e7cc04,"Unepic
                  EnjoyUp Games",USA,Base
00050000101f9700,de869622c7284c57fb55a8ca1a56c8da,Darksiders Warmastered Edition,EUR,Base
000500001016b800,06df9ae04761bf22c1ac18849a914e5b,PAC-LAND,USA,Base
000500001018a400,8d6d631b13874d881cb80b9f3b46fe37,POKER DICE SOLITAIRE FUTURE,USA,Base
00050000101fa600,5ea8afb6bb68f536246ce89c1e490c34,Darksiders Warmastered Edition,USA,Base
0005000010176d00,c6a5419d3d435d8dffb82c38f520af96,Golden Sun: The Lost Age,USA,Base
000500001015b100,c09035ef368a9267ac0d129350d4ab67,Tengami,USA,Base
000500001016ef00,a3a8ee27ec745a170025411706f5c988,"Angry Bunnies:
                  Colossal Carrot Crusade",USA,Base
000500001020d800,7a4620d05201fbaa5e3b53cb498bed80,Aqua TV,USA,Base
0005000010184900,09f1b90b5e6f227646c910537e07d161,Slender: The Arrival,USA,Base
0005000010197200,ed382baa48149d29477aecd2800b54a1,Cosmophony,USA,Base
00050000101aa100,e462fdfbf350de2aad64ce116518e3a1,Paparazzi,USA,Base
00050000101c0b00,0837729543f0e702314b33439693e4e7,The Swindle,USA,Base
00050000101ca600,5ae439315ce4f9f42eb3f142349e6cfd,Year Walk,USA,Base
00050000101e7b00,baf51c93d6e84226953c01da82143116,Asdivine Hearts,USA,Base
00050000101e9500,fcb12d24c0326f353362a8130a917096,Humanitarian Helicopter,USA,Base
00050000101ea500,5ead4fca885586ec2b3013345a8cea6d,Noitu Love: Devolution,USA,Base
00050000101ff200,3f3bf9111f10d51b1536348003ff3369,Exile's End,USA,Base
00050000101ffd00,cd3e25c95ada5cf4950eb4ec955c1c52,MAHJONG,USA,Base
0005000010204200,ba8e57af44561bce4bbe6af8050de103,Mr.Pumpkin Adventure,USA,Base
00050000101cfa00,7a2696878f7ba88b63740776f9d9c46d,Word Puzzles by POWGI,USA,Base
0005000010158300,e2752c578180af4c75409f18f9583a36,Wooden Sen'SeY,USA,Base
0005000010183700,ec9aa911208567c7588ea701e55a1cb3,"Pokémon Pinball:
                  Ruby & Sapphire",EUR,Base
0005000010136000,646dba6d6ae4969c6a19bcbb4ce5dac1,"Romance of The 3 Kingdoms Ⅳ
                  Wall of Fire",EUR,Base
0005000010113100,7529340f1fa2491453a0c7a864c9f744,"BIOHAZARD REVELATIONS
                  Unveiled Edition",JPN,Base
0005000010161700,4ad7765947c7ec76dce90583e23bb94a,PIKMIN Short Movies HD,JPN,Base
0005000010149000,775026efd57a53a8b64da2314ce7a877,"Romance of the Three Kingdoms 
                  12 with Powerup kit",JPN,Base
00050000101d6c00,32925254c7b1ce9b3098c448f5bff0ff,"Splatoon
                  Testfire",EUR,Base
0005000010107600,aa007c1d5c285448ae8542f2bd9039b3,Ice Climber,EUR,Base
0005000010108300,b669ac941b2eb8950b0169dc9dd0dfa3,Excitebike,EUR,Base
0005000010108600,f499d70b448cf0cdf81f9269a651382a,Super Mario Bros. 2,EUR,Base
0005000010114900,fb5b9d5eb0d253c273bf34523d47bc0e,MEGA MAN 2,EUR,Base
000500001012e000,dd293b72f0b6268b84bbb9c2381d25a3,Wrecking Crew,EUR,Base
0005000010134c00,451a63618ffcdbd98421020931443115,Breath of Fire II,EUR,Base
0005000010141300,b7f3f876b05769185da9e2c8ae5541fc,Uncharted Waters: New Horizons,EUR,Base
0005000010133a00,8d23167f29d3b7b1a39dfefbbd694d4a,"F1 RACE STARS
                  POWERED UP EDITION",JPN,Base
0005000010150900,4267fa8d75f715b48b26c016415c015f,Wario's Woods,EUR,Base
000500001016b900,9229633d90e870129d884f80b7ab5bcd,PAC-LAND,EUR,Base
000500001016d200,fb6d12d2197d27e6f934dd25c3148ea9,Klonoa: Empire of Dreams,EUR,Base
0005000010172e00,e2765ab0b06b3d61f23cd357a1389169,Mario Golf: Advance Tour,EUR,Base
0005000010173f00,ee0618f6359ffdaaa3ff7d64eda80d29,"PAC-MAN
                  COLLECTION",EUR,Base
00050000101b5b00,64daf8adb038f375e487328e2b9b2c56,StarTropics,EUR,Base
00050000101c3a00,5a798c42c428e4c1da8d993a66e059e3,"ロックマン エグゼ 4.5 
                  リアルオペレーション",JPN,Base
00050000101c0300,90d1dec646dc214ab039c5dbd13ff0d6,"ロックマン エグゼ 6
                  電脳獣ファルザー",JPN,Base
00050000101c0600,12b67b6a09d529b20392f77a47e5e95f,"ロックマン エグゼ 6
                  電脳獣グレイガ",JPN,Base
000500001018d000,885fafb600e413de57983a30712a6f26,IQ Test,USA,Base
000500001012ef00,67631d469653d216ae808cd7446420d1,CONTRA III THE ALIEN WARS,EUR,Base
0005000010112900,46f03f9772f5d089678c8f8c57ed5d8b,"Batman Arkham City:
                  Armoured Edition",JPN,Base
000500001016b100,e609e279d718d7f9ac499f9d942a1e59,Gravity Badgers,USA,Base
00050000101ada00,b32fd720ce6de17dfa6b02866537c153,Eba & Egg: A Hatch Trip,USA,Base
00050000101a8200,ed5b8d20ed236e8bb48414f5dcede886,Epic Dumpster Bear,USA,Base
00050000101cfc00,d8ff5589d452d919302c22d5c93e7336,"KEYTARI
                  8-bit Music Maker",USA,Base
00050000101e5500,c95bc79e246011eb1ec11711515febf1,Escape From Flare Industries,USA,Base
00050000101b0000,1fc9c684127ad083619a853ae64b052b,Candy Hoarder,USA,Base
000500001019c100,b956705af49acd94e881913d3074c2fc,Spy Chameleon,USA,Base
00050000101a6300,6f99b31ce73fd2fe4acce3c8143b234e,"Cube Life:
                  Island Survival",EUR,Base
00050000101a6700,a6e67abc44a0470f1d5c6ceac2bb1681,Suspension Railroad Simulator,EUR,Base
000500001015db00,a950603a194beb193562f9c8ecb38eb0,"Mario vs. Donkey
                  Kong",USA,Base
0005000010164d00,492bad0955b4b0634aa9e4dd6400ff7f,NEUTOPIA,USA,Base
00050000101aa300,e88ca7a8f985a90f065d3f2aa3e07f1f,SDK Spriter,USA,Base
00050000101d0800,52ecae02a92aef1c8896b98485937f50,Outside the Realm,USA,Base
00050000101beb00,14d7639007248da00c31465b9702fefa,Star Fox Guard,JPN,Base
0005000010207600,d9060b71de3ec6f181346e346d7f68bb,Space Hunted,USA,Base
0005000010212b00,b2c012cc0d5c79c638ce1edf9d3f300c,BOX UP,USA,Base
0005000010212d00,9ddd29abb31bc1f8c9a0d21bcfe14f62,GALAXY BLASTER,USA,Base
000500001017b700,1a1d1ddea753d2bbb2430a0c9332259b,クニットアンダーグラウンド,JPN,Base
00050000101ca000,7ef4cad7358beab64020171ab1662395,1001 Spikes,EUR,Base
000500001016a500,d4323658f993cc0218410095e734d4b1,R-TYPE,EUR,Base
0005000010169c00,b539b3279feb2e338a82d0bed3c1ce17,スーパーマリオアドバンス4,JPN,Base
00050000101b0f00,1ca8ab38de054685e5bc04178d85b06d,"The Legend of Zelda:
                  Skyward Sword",JPN,Base
00050000101b8b00,277da4b85b5068310d4d22f495d7c9de,ゼルダの伝説 大地の汽笛,JPN,Base
00050000101c3600,0dea5c58415f368ea39a5857afcbb3c3,ゼルダの伝説 夢幻の砂時計,JPN,Base
000500001020a400,60b0fc733306c13f062ee4fa4f93663d,Cars 3: Driven to Win,EUR,Base
00050000101de400,242bbc72c0a207d92c0d0aa2f5966888,"ザ　バインディング　オブ
                  アイザック：リバース",JPN,Base
00050000101bbb00,e9705dacd7b818be4819ca22ab15aeaa,シャイニング・ソウル,JPN,Base
000500001011a000,afb11f81d2c9731414ab1905c1f32612,Super Ghouls'n Ghosts,USA,Base
0005000010167d00,36cfbf14c54b73829fbf7797cc2412e7,DEVIL'S CRUSH,USA,Base
0005000010166500,e96d7084c8c9c05a3986f74a5e7abf7a,DOUBLE DUNGEONS,USA,Base
0005000010166700,7b54b48608368178e1cd7346c527f8ae,SOLDIER BLADE,USA,Base
0005000010166900,2aa5090a0ed5312f4db42d9cd243f348,POWER GOLF,USA,Base
0005000010166b00,890e18c73dbff1e89462c8c35090c403,SALAMANDER,USA,Base
0005000010166f00,1ace0f314a2256355e58adb901c0ec03,DETANA TWIN BEE,USA,Base
0005000010167100,7d8c1f564a1efff50c091ebcd9b4fa5c,DIGITAL CHAMP,USA,Base
0005000010167300,c5c26e350dc6d1e802af4cc2827d0618,BREAK IN,USA,Base
0005000010167500,e71039b288b952b606d42bc14dc7ff4c,MOTOROADER,USA,Base
0005000010167700,128c1e5fa778d30885518ce105c35fb7,DUNGEON EXPLORER,USA,Base
0005000010167900,4c57bdf9a73ce618460f4e70a1aa2ecf,WORLD SPORTS COMPETITION,USA,Base
0005000010167f00,72d64ff30b0d31c430170cea44c5ceff,BOMBERMAN PANIC BOMBER,USA,Base
0005000010166100,90e0da4dc7b3c20be94eedff9ce9038a,FINAL SOLDIER,USA,Base
000500001016ac00,ebf46a448d6916aef337d41ad022a08e,Armillo,USA,Base
000500001016ae00,f280d28ab87bccc8a64a1fd05e4211ca,Wings of Magloryx,USA,Base
000500001016b400,b487b53da6cfe30755ad23906683a753,ADVENTURES OF LOLO,USA,Base
000500001016e300,71eebb9811719523fcbd70aec148ff4b,"GravBlocks+
                  From Nothing Game Studios",USA,Base
000500001016fc00,64e95c6042952aacb7f81878275174c0,Aqua Moto Racing Utopia,USA,Base
000500001016fd00,28ecfd4b629f90c0c6ec5430ab4b8399,Ava and Avior Save the Earth,USA,Base
0005000010170400,8174300fb8b0decddefe73b69bdd0f7e,XType Plus,USA,Base
0005000010170f00,7d350764d71f37315c6f11d64e16e19a,Life Force,USA,Base
0005000010171c00,9d747da365c0bc88d29eea045faa941d,Nobunaga's Ambition,USA,Base
0005000010172200,23dd6784a4a059a0ab14cc57cdcbc26d,Color Zen Kids,USA,Base
0005000010166300,1d914675ce54ea4792e72a037fdb70bd,VICTORY RUN,USA,Base
0005000010165f00,98adc807c44bff41bb8ff0d072e72440,CHEW MAN FU,USA,Base
0005000010175a00,68827351395c0c333e924ba87ca2eb9c,6180 the moon,USA,Base
0005000010160500,9862b2aa2b62f857c896e2d826c3b62b,Soccer,USA,Base
0005000010149900,7e390be2dd78da5df555f561b1cf2c02,BASEBALL,USA,Base
0005000010149f00,ec34b10069583cf3812d15ba0e4650e4,PINBALL,USA,Base
000500001014a500,289abd0260adbad2f81885967cb0fcc6,Clu Clu Land,USA,Base
000500001014ab00,76e2bf23a208847ded22c98e2336f9d7,GOLF,USA,Base
000500001014ce00,7a208c009aaaec608aac1dd8fb3177d2,YouTube,USA,Base
000500001014ff00,2ec08163badb0cd0a3329d8d56c29887,Percy's Predicament,USA,Base
0005000010150500,5d106cd28522dd78a2069f38f2934047,Ice Hockey,USA,Base
0005000010156000,28e6b7108303f5f353b35daa0f23736b,MY STYLE STUDIO: NOTEBOOK,USA,Base
0005000010157a00,386a3679ac1410f69c18b4353e4e0b0e,Squids Odyssey,USA,Base
000500001015f000,143628c1403d9f31ba23ddc45a8fccb3,Volleyball,USA,Base
0005000010161200,f3ef1e3438df5860171fdcbcdff133aa,Kung-Fu Heroes,USA,Base
0005000010165d00,0d8dcfffac4a2690f8085f0fa13ed955,SHOCKMAN,USA,Base
0005000010163400,40911f1f0ab099207ca0b861208c7084,VIGILANTE,USA,Base
0005000010163a00,ab19fdc8f3e929430ffb4b2d711a5d1d,NINJA SPIRIT,USA,Base
0005000010163d00,0a7519a08f29651c30e55639bf42f251,IMAGEFIGHT,USA,Base
0005000010164000,b18cbd794265ed72439259e47489cf4a,IMAGEFIGHT II,USA,Base
0005000010164300,bff32fc6ccfa241f8e3f3ed032e2874d,BATTLE CHOPPER,USA,Base
0005000010164b00,e71f212cc5a05aaf75b1fd5f370fb903,SUPER STAR SOLDIER,USA,Base
0005000010164f00,c0be203f2105a59af6bf9282b947d504,AIR ZONK,USA,Base
0005000010165500,637f0d074d882ca3496a9e3eff384e9e,CHINA WARRIOR,USA,Base
0005000010165700,bd5550746b0756a5d4f2d726121ddf52,BLAZING LAZERS,USA,Base
0005000010165900,3a48ae59a14cefa95a230ee79d4f36d7,ALIEN CRUSH,USA,Base
0005000010174700,0aa70f52ebcc107beae0db82b6d13d5f,DIG DUG,USA,Base
0005000010177400,5c214b0d397c9b5eb26fc0de379b769d,"Luv Me Buddies
                  Wonderland",USA,Base
0005000010141d00,85b127338c62057f946ecf037e799986,Brawl Brothers,USA,Base
